"Recibido","ID de Pedido","Canal","Estado del pedido","Marca","Tienda","Cantidad de los artículos","Subtotal","Propina","Service Fee","Ajustes","Descuento","Descuento de la plataforma","Payout","Error Charges","Aceptado","Modo de cumplimiento","Tipo de programación","Currency Code"
"31/07/2023, 14:47:18","BP1BLK1H","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","16.80","0.00","0.00","0.00","0.00","0.00","16.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 14:41:20","MJCW4RAH","Glovo","Entregado","Tepuy Basics","EMEA - SP - MAD - Jose Calvo","3","26.70","0.00","0.00","0.00","-11.90","0.00","14.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 14:37:41","ASXMDLVF","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","30.20","0.00","0.00","0.00","0.00","0.00","30.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 14:28:04","AHEJKS1G","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","3","30.50","0.00","0.00","0.00","0.00","0.00","30.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 14:27:32","BL1MHFJA","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","4","58.60","0.00","0.00","0.00","0.00","0.00","58.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 14:22:30","AXEWFXBF","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","30.50","0.00","0.00","0.00","0.00","0.00","30.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 14:20:36","APT3JQS1","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","18.00","0.00","0.00","0.00","0.00","0.00","18.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 14:08:10","AAQ4HR4A","Glovo","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","1","16.90","0.00","0.00","0.00","0.00","0.00","16.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 14:02:14","AAGF1SPW","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","14.30","0.00","0.00","0.00","0.00","0.00","14.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 13:59:20","AWQJN9LG","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","13.00","0.00","0.00","0.00","0.00","0.00","13.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 13:47:45","44C78","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","30.50","0.00","0.00","0.00","0.00","0.00","20.17","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 13:43:38","AHRFEDTU","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","25.60","0.00","0.00","0.00","0.00","0.00","25.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 13:42:59","AQPDAFBD","Glovo","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","18.40","0.00","0.00","0.00","0.00","0.00","18.40","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"31/07/2023, 13:14:17","E2423","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","1","30.60","0.00","0.00","0.00","0.00","0.00","21.34","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 23:47:30","ACD7H8HP","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","1","39.20","0.00","0.00","0.00","0.00","0.00","39.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 23:16:43","89511","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","2","27.80","0.00","0.00","0.00","-12.64","0.00","14.48","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"30/07/2023, 23:02:40","A17A1ZUG","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","2","23.20","0.00","0.00","0.00","0.00","-22.00","23.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 22:59:42","8B941","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","2","27.80","0.00","0.00","0.00","-12.64","0.00","12.34","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 22:54:28","MPZJSDLC","Glovo","Entregado","Tepuy Basics","EMEA - SP - MAD - Jose Calvo","2","27.60","0.00","0.00","0.00","-13.80","0.00","13.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 22:32:08","A5Z1LXJU","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","25.00","0.00","0.00","0.00","0.00","0.00","25.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 22:29:48","AKELQTHX","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","3","38.70","0.00","0.00","0.00","0.00","0.00","38.70","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 22:08:31","6A876","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","25.20","0.00","0.00","0.00","-11.45","0.00","11.19","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 22:05:34","ATGVYEHF","Glovo","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","2","15.10","0.00","0.00","0.00","0.00","0.00","15.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:49:56","EAE98","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","25.20","0.00","0.00","0.00","-11.45","0.00","13.12","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"30/07/2023, 21:48:42","AH1NW1GE","Glovo","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","3","30.20","0.00","0.00","0.00","0.00","0.00","30.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:48:04","AA1B13YW","Glovo","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","3","30.90","0.00","0.00","0.00","0.00","0.00","30.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:47:39","5093C","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","4","34.60","0.00","0.00","0.00","-12.64","0.00","17.08","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:37:26","DB74E","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","50.40","0.00","0.00","0.00","-22.91","0.00","22.37","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:31:39","EC6A1","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","2","31.60","0.00","0.00","0.00","-12.64","0.00","6.14","-8.85","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:31:26","B1ZCK4W8","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","28.80","0.00","0.00","0.00","0.00","-2.00","28.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:29:35","AXJTCBAG","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","3","19.50","0.00","0.00","0.00","0.00","0.00","19.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:26:17","4A552","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","43.80","0.00","0.00","0.00","-13.27","0.00","22.82","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:23:16","AL1J1SZU","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","1","10.90","0.00","0.00","0.00","0.00","0.00","10.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:22:52","M5KGASJG","Glovo","Entregado","Tepuy Basics","EMEA - SP - MAD - Jose Calvo","2","23.80","0.00","0.00","0.00","-11.90","0.00","11.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:19:43","BYJQGBLR","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","17.10","0.00","0.00","0.00","0.00","0.00","17.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:18:50","BRK8US5Q","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","22.80","0.00","0.00","0.00","0.00","0.00","22.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:14:00","M1JDYJAZ","Glovo","Entregado","Tepuy Basics","EMEA - SP - MAD - Jose Calvo","2","23.80","0.00","0.00","0.00","-11.90","0.00","11.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:12:14","A1LV3MPL","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","4","31.50","0.00","0.00","0.00","0.00","0.00","31.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:11:01","B4CXE3GF","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","28.60","0.00","0.00","0.00","0.00","0.00","28.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:10:07","DBDA2","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","6","94.60","0.00","0.00","0.00","-39.82","0.00","44.13","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:09:42","0B667","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","3","28.70","0.00","0.00","0.00","-11.45","0.00","13.62","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:09:28","AFJXLYAR","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","10.20","0.00","0.00","0.00","0.00","0.00","10.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:06:33","M3QS11K1","Glovo","Entregado","Tepuy Basics","EMEA - SP - MAD - Jose Calvo","3","31.70","0.00","0.00","0.00","-11.90","0.00","19.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:01:24","BWZS1JBA","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","30.20","0.00","0.00","0.00","0.00","0.00","30.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 21:01:01","MDBACSQZ","Glovo","Entregado","Tepuy Basics","EMEA - SP - MAD - Jose Calvo","3","33.10","0.00","0.00","0.00","-15.10","0.00","18.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:58:00","C2CF3","Uber Eats","Entregado","Tepuy Basics","Goleta","0","32.20","0.00","0.00","0.00","-11.45","0.00","16.07","0.00","Aceptado","Desconocido","Desconocido","EUR"
"30/07/2023, 20:53:13","AF1CFX1G","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","3","24.00","0.00","0.00","0.00","0.00","-3.50","17.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:48:33","89964","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","25.20","0.00","0.00","0.00","-11.45","0.00","11.19","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:44:59","A195E","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","2","25.20","0.00","0.00","0.00","-11.45","0.00","11.19","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:44:04","E3685","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","39.80","0.00","0.00","0.00","-11.45","0.00","21.37","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:40:43","BFB96","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","3","31.10","0.00","0.00","0.00","-13.27","0.00","14.42","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:38:42","AU1RLLE1","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","4","29.50","0.00","0.00","0.00","0.00","0.00","29.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:31:42","B9FBA","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","5","41.10","0.00","0.00","0.00","-11.45","0.00","22.27","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:30:39","AYFRESYA","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","16.90","0.00","0.00","0.00","0.00","0.00","16.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:30:30","9F657","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","32.70","0.00","0.00","0.00","-11.45","0.00","16.41","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:24:17","BKFWSJKC","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","30.20","0.00","0.00","0.00","0.00","0.00","30.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:19:00","179D9","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","29.20","0.00","0.00","0.00","-13.27","0.00","13.17","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:17:29","7AE88","Uber Eats","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","29.20","0.00","0.00","0.00","-13.27","0.00","13.17","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:13:37","BRA6633V","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","12.30","0.00","0.00","0.00","0.00","0.00","12.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:13:37","BM4WX61L","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","1","15.80","0.00","0.00","0.00","0.00","-4.00","15.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:13:08","B3LFLSSN","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","5","67.10","0.00","0.00","0.00","0.00","0.00","67.10","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:11:16","B9FHL5UR","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","2","20.20","0.00","0.00","0.00","0.00","0.00","20.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 20:03:36","APVVPSLF","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","16.30","0.00","0.00","0.00","0.00","0.00","16.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 18:29:26","A6YRH831","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","2","23.80","0.00","0.00","0.00","0.00","0.00","23.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 17:52:34","2DADE","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","3","30.70","0.00","0.00","0.00","-12.64","0.00","14.36","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 16:54:10","ALTRCAMA","Glovo","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","3","26.10","0.00","0.00","0.00","0.00","0.00","24.20","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 16:48:56","AB901","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","2","27.80","0.00","0.00","0.00","-12.64","0.00","12.34","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 16:41:50","AZWZKTZ1","Glovo","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","2","15.00","0.00","0.00","0.00","0.00","0.00","2.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 16:10:21","A1803","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","3","32.20","0.00","0.00","0.00","-12.64","0.00","15.41","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 15:51:45","9E0B7","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","50.40","0.00","0.00","0.00","-22.91","0.00","22.37","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 15:50:15","EF49A","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","25.20","0.00","0.00","0.00","-11.45","0.00","11.19","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 15:46:52","85985","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","30.20","0.00","0.00","0.00","-11.45","0.00","14.68","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 15:39:30","ALAJ19L1","Glovo","Entregado","Tepuy Basics","Umbrella SH - Goleta","1","12.60","0.00","0.00","0.00","0.00","0.00","12.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 15:30:09","75083","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","27.60","0.00","0.00","0.00","-11.45","0.00","12.86","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 15:15:00","5271B","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","2","25.20","0.00","0.00","0.00","-11.45","0.00","11.19","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 15:12:26","AWW1RG1N","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","1","13.40","0.00","0.00","0.00","0.00","-2.00","13.40","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 15:08:07","0BD0B","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","2","25.20","0.00","0.00","0.00","-11.45","0.00","11.19","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 15:01:55","MYJKELGJ","Glovo","Entregado","Tepuy Basics","EMEA - SP - MAD - Jose Calvo","2","33.20","0.00","0.00","0.00","-16.60","0.00","16.60","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 14:49:11","AX7QDB8U","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Rodolfo Salazar","2","28.80","0.00","0.00","0.00","0.00","0.00","28.80","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 14:47:09","05A97","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","5","32.70","0.00","0.00","0.00","-11.45","0.00","19.27","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"30/07/2023, 14:47:07","71045","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","2","25.20","0.00","0.00","0.00","-11.45","0.00","13.12","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"30/07/2023, 14:40:24","AMKDZD1Q","Glovo","Entregado","Tepuy Basics","Umbrella SH - Calle Linares","3","27.50","0.00","0.00","0.00","0.00","0.00","27.50","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 14:37:34","732834071","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","1","14.60","0.00","0.00","0.00","0.00","0.00","14.60","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"30/07/2023, 14:33:48","C2837","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - Goleta","2","25.20","0.00","0.00","0.00","-11.45","0.00","11.19","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 14:31:19","AZ1UE9LB","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","3","30.30","0.00","0.00","0.00","0.00","0.00","30.30","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 14:28:28","AAUEEWKA","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","5","37.90","0.00","0.00","0.00","0.00","0.00","37.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 14:21:09","MF18UAWC","Glovo","Entregado","Tepuy Basics","EMEA - SP - MAD - Jose Calvo","4","33.60","0.00","0.00","0.00","-13.90","0.00","19.70","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 14:20:00","732860435","Gloria Foods","Entregado","Tepuy Burger","Tepuy Burger - Benidorm","13","161.30","0.00","0.00","0.00","0.00","0.00","175.96","0.00","Aceptado","Para Recoger","De inmediato","EUR"
"30/07/2023, 14:16:39","FB985","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","1","20.20","0.00","0.00","0.00","0.00","0.00","14.09","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 14:15:14","AC3EC","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","3","27.70","0.00","0.00","0.00","-11.45","0.00","12.93","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 14:01:05","ADS1Z7QX","Glovo","Entregado","Tepuy Burger","Tepuy Burger - Calle Bazan","2","25.00","0.00","0.00","0.00","0.00","0.00","25.00","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 14:00:47","MVSDEK5Y","Glovo","Entregado","Tepuy Basics","EMEA - SP - MAD - Jose Calvo","2","27.80","0.00","0.00","0.00","-13.90","0.00","13.90","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
"30/07/2023, 13:56:23","9639E","Uber Eats","Entregado","Tepuy Basics","Umbrella SH - San Vicent del Raspeig","4","30.20","0.00","0.00","0.00","-11.45","0.00","14.68","0.00","Aceptado","Entrega del mercado","De inmediato","EUR"
